rh.aparc.a2009s.area	rh_G&S_frontomargin_area	rh_G&S_occipital_inf_area	rh_G&S_paracentral_area	rh_G&S_subcentral_area	rh_G&S_transv_frontopol_area	rh_G&S_cingul-Ant_area	rh_G&S_cingul-Mid-Ant_area	rh_G&S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg&S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet&P_trans_area	rh_S_oc_middle&Lunatus_area	rh_S_oc_sup&transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med&Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-002S0413	636.0	795.0	881.0	922.0	808.0	1992.0	915.0	956.0	324.0	282.0	1695.0	799.0	317.0	391.0	3207.0	3899.0	395.0	475.0	1524.0	1208.0	1197.0	1930.0	613.0	1891.0	2125.0	1614.0	1536.0	1242.0	1711.0	1405.0	642.0	249.0	302.0	1187.0	564.0	485.0	1657.0	1864.0	202.0	111.0	897.0	2694.0	1181.0	1635.0	2064.0	834.0	359.0	783.0	797.0	585.0	308.0	1294.0	1393.0	1586.0	253.0	2308.0	656.0	1020.0	353.0	901.0	1145.0	339.0	592.0	1135.0	1566.0	781.0	1466.0	1248.0	854.0	369.0	911.0	945.0	4021.0	194.0	82420.0	1043570.0	1434783.667073
sub-003S0907	450.0	772.0	678.0	893.0	740.0	1464.0	644.0	832.0	308.0	185.0	1267.0	765.0	303.0	637.0	2210.0	3753.0	309.0	421.0	1327.0	851.0	1102.0	1639.0	709.0	1415.0	1445.0	1506.0	1443.0	1135.0	1442.0	1375.0	560.0	303.0	263.0	1031.0	443.0	502.0	1302.0	1725.0	250.0	126.0	892.0	1907.0	915.0	1342.0	1815.0	757.0	296.0	797.0	770.0	429.0	232.0	1068.0	1134.0	1216.0	276.0	2086.0	827.0	774.0	668.0	573.0	1202.0	174.0	517.0	649.0	1427.0	564.0	1601.0	1025.0	664.0	109.0	611.0	551.0	3143.0	193.0	69727.9	830648.0	1408413.108412
sub-003S4081	414.0	834.0	702.0	592.0	718.0	1579.0	667.0	777.0	274.0	211.0	879.0	668.0	186.0	327.0	1778.0	3068.0	271.0	314.0	1103.0	757.0	1181.0	1499.0	676.0	1360.0	1607.0	1156.0	1472.0	891.0	1165.0	1217.0	429.0	265.0	139.0	862.0	417.0	363.0	1306.0	1689.0	178.0	68.0	736.0	1785.0	1054.0	1298.0	1544.0	735.0	248.0	679.0	685.0	578.0	168.0	937.0	972.0	1208.0	168.0	2065.0	446.0	576.0	356.0	604.0	1112.0	254.0	369.0	716.0	1120.0	648.0	1517.0	909.0	677.0	208.0	583.0	889.0	3398.0	112.0	63418.0	802208.0	1175637.939837
sub-003S4119	624.0	853.0	619.0	1153.0	868.0	2204.0	1068.0	924.0	334.0	247.0	1238.0	866.0	312.0	689.0	3448.0	4447.0	440.0	597.0	1639.0	817.0	1475.0	1890.0	901.0	2096.0	2031.0	1790.0	1399.0	1441.0	2225.0	1782.0	694.0	443.0	358.0	1208.0	768.0	593.0	1854.0	1841.0	418.0	157.0	981.0	2142.0	1314.0	1966.0	2467.0	708.0	424.0	922.0	1061.0	913.0	328.0	1659.0	1894.0	1885.0	433.0	2304.0	510.0	997.0	538.0	861.0	1157.0	225.0	645.0	1064.0	1067.0	939.0	2065.0	1250.0	1343.0	320.0	1136.0	1019.0	3374.0	202.0	88867.5	1097280.0	1554660.626879
sub-003S4840	555.0	877.0	763.0	957.0	749.0	1885.0	789.0	849.0	380.0	233.0	1666.0	1049.0	274.0	523.0	2312.0	4242.0	385.0	402.0	1739.0	1139.0	1402.0	2450.0	727.0	1699.0	2304.0	1504.0	1364.0	1096.0	1686.0	1399.0	543.0	302.0	180.0	1149.0	816.0	504.0	1790.0	2076.0	285.0	87.0	845.0	2379.0	1194.0	1885.0	1838.0	726.0	346.0	695.0	1003.0	553.0	451.0	1217.0	1393.0	1488.0	233.0	2126.0	549.0	1139.0	527.0	912.0	1595.0	241.0	518.0	868.0	1566.0	860.0	1454.0	997.0	1081.0	180.0	676.0	997.0	4613.0	143.0	82420.5	1093699.0	1465878.997079
sub-003S4900	560.0	818.0	662.0	890.0	641.0	1683.0	664.0	800.0	312.0	142.0	1223.0	831.0	296.0	678.0	2037.0	4022.0	359.0	314.0	1089.0	878.0	1298.0	1614.0	653.0	1427.0	1861.0	1539.0	1827.0	1017.0	1287.0	1449.0	458.0	275.0	232.0	928.0	612.0	513.0	1557.0	1567.0	294.0	93.0	880.0	1951.0	1349.0	1374.0	1555.0	778.0	323.0	736.0	891.0	563.0	243.0	1110.0	1131.0	1340.0	485.0	1885.0	573.0	668.0	327.0	778.0	1330.0	301.0	439.0	827.0	1299.0	582.0	1572.0	991.0	639.0	256.0	590.0	848.0	3441.0	229.0	71682.6	965584.0	1215871.483799
sub-005S0553	599.0	775.0	755.0	864.0	751.0	1799.0	773.0	774.0	351.0	249.0	1389.0	831.0	215.0	711.0	2721.0	3824.0	466.0	467.0	1465.0	766.0	825.0	2054.0	843.0	1579.0	1635.0	1347.0	1138.0	1184.0	1208.0	1470.0	554.0	319.0	220.0	1029.0	543.0	433.0	1811.0	1705.0	437.0	240.0	794.0	2142.0	1430.0	1973.0	1879.0	815.0	475.0	859.0	1009.0	689.0	415.0	1358.0	1656.0	1664.0	163.0	1667.0	649.0	782.0	345.0	463.0	972.0	404.0	461.0	628.0	1411.0	931.0	1465.0	884.0	789.0	229.0	456.0	997.0	3079.0	179.0	75226.5	914545.0	1540761.958465
sub-006S0731	597.0	865.0	832.0	841.0	590.0	1336.0	588.0	705.0	256.0	214.0	1423.0	762.0	242.0	517.0	1911.0	3483.0	313.0	317.0	1284.0	1167.0	1288.0	1897.0	728.0	1739.0	2071.0	1856.0	1625.0	1483.0	1769.0	1272.0	513.0	302.0	229.0	1084.0	387.0	585.0	1173.0	1452.0	234.0	141.0	920.0	2364.0	1130.0	1823.0	2367.0	752.0	380.0	722.0	832.0	565.0	347.0	1123.0	1236.0	1155.0	336.0	2001.0	583.0	726.0	357.0	466.0	1485.0	233.0	372.0	760.0	1112.0	644.0	1767.0	1063.0	886.0	248.0	521.0	742.0	3131.0	162.0	73382.8	982815.0	1494517.802949
sub-006S4357	455.0	487.0	758.0	830.0	613.0	1528.0	731.0	793.0	307.0	197.0	1238.0	667.0	177.0	486.0	2249.0	3575.0	295.0	380.0	1213.0	889.0	1202.0	1998.0	649.0	1348.0	1267.0	1593.0	1039.0	1159.0	1379.0	1243.0	443.0	139.0	305.0	1005.0	492.0	501.0	1501.0	1555.0	204.0	225.0	936.0	2034.0	1209.0	1681.0	2001.0	722.0	316.0	735.0	816.0	682.0	185.0	1062.0	1185.0	1233.0	115.0	1554.0	410.0	848.0	377.0	737.0	1087.0	248.0	336.0	592.0	1134.0	500.0	1277.0	946.0	883.0	190.0	607.0	655.0	3644.0	136.0	68184.3	876200.0	1148315.525837
sub-007S1222	429.0	763.0	859.0	738.0	643.0	1727.0	799.0	840.0	282.0	178.0	1057.0	851.0	248.0	381.0	2086.0	3833.0	399.0	674.0	1353.0	687.0	1192.0	1407.0	767.0	1509.0	1699.0	1547.0	1349.0	1055.0	1407.0	1323.0	582.0	91.0	228.0	1052.0	594.0	455.0	1471.0	1502.0	197.0	86.0	822.0	1628.0	1101.0	1370.0	1884.0	871.0	338.0	737.0	805.0	549.0	149.0	857.0	1240.0	1535.0	108.0	1762.0	459.0	601.0	476.0	436.0	1004.0	233.0	466.0	616.0	1117.0	610.0	1356.0	600.0	709.0	195.0	523.0	594.0	3786.0	192.0	68073.5	878698.0	1288190.030933
sub-007S4387	728.0	690.0	847.0	845.0	709.0	1900.0	722.0	901.0	323.0	206.0	1390.0	808.0	249.0	589.0	2259.0	3912.0	312.0	376.0	1057.0	933.0	1312.0	1858.0	961.0	1762.0	1960.0	1736.0	1130.0	1041.0	1364.0	1162.0	541.0	310.0	215.0	1219.0	392.0	791.0	1501.0	1762.0	249.0	150.0	969.0	2009.0	1055.0	1290.0	1837.0	701.0	273.0	770.0	944.0	495.0	343.0	1301.0	1383.0	1559.0	328.0	1736.0	566.0	749.0	515.0	789.0	1339.0	218.0	528.0	1000.0	1554.0	791.0	1621.0	1099.0	808.0	248.0	625.0	612.0	3945.0	246.0	75415.4	953907.0	1382234.644424
sub-007S4620	630.0	658.0	656.0	838.0	651.0	1489.0	657.0	764.0	328.0	138.0	1170.0	975.0	217.0	507.0	1998.0	3774.0	451.0	469.0	1202.0	911.0	1067.0	1347.0	721.0	1653.0	1531.0	1503.0	1159.0	962.0	1401.0	1287.0	519.0	98.0	229.0	1012.0	480.0	398.0	1347.0	1585.0	191.0	134.0	838.0	1809.0	1013.0	1318.0	2000.0	721.0	446.0	776.0	809.0	399.0	248.0	1127.0	1360.0	1480.0	276.0	1718.0	486.0	917.0	397.0	597.0	1304.0	214.0	403.0	955.0	1212.0	830.0	1579.0	1179.0	799.0	297.0	777.0	592.0	3433.0	209.0	69625.1	934333.0	1454466.949158
sub-007S4637	613.0	891.0	763.0	987.0	672.0	1576.0	781.0	885.0	265.0	239.0	1566.0	674.0	247.0	426.0	2041.0	3737.0	368.0	335.0	1296.0	1062.0	947.0	2170.0	658.0	1616.0	1317.0	1999.0	1319.0	1187.0	1415.0	1349.0	547.0	248.0	352.0	1144.0	752.0	561.0	1133.0	1645.0	226.0	177.0	1053.0	2268.0	1075.0	1775.0	1840.0	709.0	359.0	825.0	887.0	657.0	247.0	922.0	1679.0	1828.0	248.0	1732.0	722.0	739.0	492.0	573.0	1018.0	377.0	416.0	956.0	1512.0	826.0	1692.0	761.0	763.0	205.0	770.0	808.0	3227.0	160.0	74309.6	925630.0	1309197.040793
sub-009S4337	517.0	719.0	870.0	904.0	792.0	2109.0	937.0	1003.0	350.0	160.0	1165.0	1062.0	252.0	674.0	1926.0	4725.0	520.0	439.0	1467.0	862.0	995.0	1454.0	1102.0	1358.0	2365.0	1699.0	1362.0	1167.0	1376.0	1783.0	519.0	90.0	182.0	1324.0	481.0	550.0	1696.0	2111.0	302.0	167.0	1028.0	2117.0	1194.0	1412.0	1820.0	798.0	327.0	948.0	995.0	988.0	295.0	1385.0	1175.0	1338.0	420.0	2423.0	601.0	1022.0	468.0	829.0	1358.0	303.0	512.0	732.0	1568.0	943.0	1568.0	815.0	837.0	283.0	832.0	1003.0	3698.0	272.0	79844.4	981663.0	1519435.175716
sub-009S4388	725.0	805.0	1118.0	826.0	796.0	2143.0	863.0	1128.0	384.0	219.0	1595.0	914.0	263.0	541.0	2256.0	4633.0	483.0	565.0	1562.0	1099.0	1131.0	2013.0	866.0	1819.0	2009.0	1572.0	1454.0	1471.0	1610.0	1859.0	490.0	145.0	222.0	1446.0	542.0	534.0	1747.0	1867.0	261.0	189.0	886.0	2080.0	1169.0	1545.0	1991.0	930.0	426.0	880.0	920.0	779.0	282.0	1227.0	1654.0	2000.0	214.0	2100.0	730.0	969.0	518.0	872.0	1181.0	282.0	534.0	1101.0	1598.0	983.0	1783.0	1275.0	1020.0	304.0	926.0	1080.0	4322.0	211.0	84935.1	1125127.0	1661044.528962
sub-011S0021	446.0	729.0	961.0	777.0	551.0	1486.0	763.0	776.0	282.0	144.0	1063.0	718.0	238.0	618.0	2040.0	4223.0	384.0	452.0	1390.0	769.0	1210.0	1431.0	611.0	1400.0	1770.0	1482.0	1566.0	1103.0	1428.0	1334.0	519.0	320.0	203.0	1085.0	563.0	559.0	914.0	1552.0	239.0	156.0	941.0	1929.0	930.0	1319.0	1887.0	850.0	379.0	797.0	987.0	419.0	165.0	974.0	916.0	1194.0	351.0	1870.0	595.0	742.0	471.0	548.0	1263.0	252.0	504.0	691.0	1336.0	704.0	1497.0	813.0	786.0	97.0	671.0	528.0	3927.0	194.0	69780.9	881832.0	1399725.995319
sub-013S4616	592.0	739.0	1012.0	1066.0	683.0	2130.0	1053.0	1058.0	407.0	242.0	1253.0	884.0	293.0	615.0	2988.0	4716.0	569.0	385.0	1677.0	887.0	1374.0	1523.0	907.0	1755.0	2542.0	1818.0	1670.0	1480.0	1639.0	1597.0	629.0	275.0	215.0	1173.0	692.0	720.0	1464.0	1847.0	166.0	164.0	977.0	2118.0	986.0	1432.0	2440.0	915.0	444.0	804.0	768.0	625.0	334.0	1665.0	1549.0	1688.0	610.0	2005.0	739.0	967.0	411.0	692.0	1462.0	290.0	455.0	820.0	1419.0	1236.0	2288.0	1239.0	1071.0	200.0	757.0	778.0	4229.0	270.0	85583.7	1023904.0	1835733.260113
sub-014S0548	564.0	987.0	807.0	841.0	647.0	1934.0	870.0	775.0	404.0	193.0	1379.0	860.0	176.0	575.0	2484.0	4658.0	399.0	544.0	1626.0	1138.0	1275.0	2014.0	1140.0	1697.0	1530.0	1712.0	1539.0	1545.0	1973.0	1691.0	498.0	340.0	246.0	1128.0	504.0	632.0	1542.0	1904.0	223.0	179.0	1054.0	1957.0	1340.0	1793.0	2285.0	714.0	328.0	821.0	776.0	709.0	228.0	1233.0	1374.0	1858.0	199.0	2334.0	620.0	870.0	482.0	576.0	1121.0	219.0	443.0	714.0	1564.0	794.0	2018.0	1147.0	1039.0	222.0	842.0	571.0	3660.0	230.0	81309.0	1009317.0	1551078.622055
sub-014S4577	593.0	929.0	948.0	920.0	745.0	1732.0	879.0	1060.0	416.0	238.0	1180.0	781.0	312.0	642.0	2650.0	4178.0	499.0	520.0	1484.0	880.0	1245.0	2062.0	699.0	1799.0	2013.0	1563.0	1834.0	1244.0	1636.0	1872.0	520.0	390.0	234.0	1146.0	470.0	539.0	1826.0	1996.0	332.0	129.0	839.0	1926.0	1376.0	1575.0	2314.0	918.0	289.0	787.0	985.0	560.0	275.0	1221.0	1441.0	1965.0	161.0	2308.0	548.0	1085.0	754.0	578.0	1551.0	267.0	555.0	867.0	1572.0	991.0	1727.0	761.0	1137.0	164.0	896.0	941.0	4390.0	130.0	82991.1	975236.0	1457798.214596
sub-016S0359	507.0	633.0	865.0	789.0	565.0	1451.0	624.0	747.0	237.0	160.0	986.0	664.0	259.0	550.0	1430.0	3169.0	370.0	357.0	1077.0	730.0	1122.0	1550.0	724.0	1473.0	1283.0	1260.0	1136.0	1054.0	1241.0	1248.0	503.0	251.0	197.0	948.0	550.0	463.0	1202.0	1517.0	178.0	139.0	786.0	1710.0	1006.0	1056.0	1856.0	671.0	310.0	664.0	780.0	520.0	397.0	949.0	1016.0	1430.0	173.0	1623.0	376.0	724.0	375.0	524.0	1041.0	310.0	293.0	633.0	1220.0	643.0	1415.0	912.0	633.0	155.0	633.0	594.0	3220.0	174.0	63031.6	779887.0	1204786.766552
sub-016S4638	723.0	982.0	879.0	1204.0	994.0	2277.0	939.0	891.0	432.0	287.0	1399.0	1080.0	297.0	662.0	2995.0	4408.0	466.0	633.0	1675.0	1034.0	1680.0	2038.0	792.0	1990.0	1863.0	1908.0	1248.0	1470.0	1603.0	1751.0	581.0	153.0	268.0	1302.0	522.0	561.0	1807.0	1987.0	338.0	193.0	991.0	2411.0	1278.0	1846.0	2292.0	840.0	396.0	840.0	912.0	517.0	380.0	1534.0	1624.0	1954.0	422.0	1921.0	644.0	1062.0	632.0	1009.0	1523.0	366.0	511.0	1069.0	1421.0	900.0	1752.0	1342.0	764.0	326.0	799.0	899.0	4482.0	245.0	88212.0	1123776.0	1551342.631427
sub-018S0055	667.0	811.0	1024.0	1170.0	846.0	1854.0	851.0	862.0	250.0	192.0	1394.0	898.0	267.0	704.0	2668.0	4631.0	524.0	470.0	1292.0	911.0	1265.0	1884.0	1194.0	1971.0	1839.0	1804.0	1796.0	1225.0	1734.0	1761.0	517.0	291.0	334.0	1445.0	899.0	618.0	1800.0	2023.0	370.0	191.0	1025.0	2296.0	1329.0	1600.0	2387.0	994.0	459.0	1106.0	1082.0	791.0	313.0	1417.0	1898.0	2145.0	422.0	2322.0	652.0	842.0	526.0	666.0	1332.0	266.0	519.0	916.0	1388.0	443.0	1717.0	1410.0	1275.0	266.0	798.0	882.0	4205.0	272.0	87209.1	1070673.0	1860745.580041
sub-021S0337	585.0	669.0	952.0	793.0	695.0	1935.0	1047.0	1131.0	327.0	255.0	1150.0	917.0	267.0	579.0	2890.0	3935.0	675.0	535.0	1387.0	1047.0	1098.0	1185.0	644.0	1595.0	1789.0	1622.0	1374.0	1018.0	1532.0	1551.0	614.0	387.0	230.0	1376.0	419.0	535.0	1288.0	1844.0	271.0	129.0	978.0	1414.0	1031.0	1170.0	2099.0	981.0	393.0	805.0	810.0	606.0	126.0	1171.0	1488.0	1645.0	241.0	2032.0	412.0	907.0	347.0	453.0	965.0	261.0	456.0	750.0	1617.0	720.0	1538.0	1056.0	926.0	254.0	736.0	620.0	3619.0	320.0	75220.5	972890.0	1733725.17371
sub-021S0984	773.0	1132.0	991.0	1062.0	842.0	2247.0	990.0	1016.0	348.0	238.0	1393.0	857.0	305.0	670.0	2908.0	4697.0	461.0	470.0	1741.0	1062.0	1456.0	1929.0	957.0	2023.0	2351.0	1852.0	1697.0	1521.0	1718.0	1899.0	685.0	164.0	267.0	1189.0	677.0	517.0	1971.0	2270.0	266.0	99.0	1056.0	2389.0	1321.0	1466.0	2390.0	927.0	426.0	894.0	1055.0	662.0	242.0	1642.0	2123.0	2031.0	261.0	2329.0	701.0	1102.0	669.0	799.0	1295.0	278.0	610.0	970.0	1457.0	1165.0	1842.0	1260.0	871.0	308.0	832.0	1036.0	4180.0	255.0	90553.8	1119046.0	1780061.527691
sub-021S4254	450.0	587.0	834.0	810.0	540.0	1213.0	608.0	705.0	326.0	205.0	1433.0	988.0	281.0	426.0	2030.0	3718.0	360.0	347.0	1197.0	836.0	1016.0	1664.0	648.0	1529.0	1178.0	1411.0	1492.0	989.0	1237.0	1239.0	605.0	227.0	214.0	1067.0	347.0	459.0	825.0	1309.0	212.0	26.0	825.0	1538.0	799.0	1480.0	1922.0	794.0	370.0	630.0	978.0	349.0	121.0	701.0	1079.0	1356.0	279.0	1750.0	389.0	737.0	484.0	442.0	893.0	153.0	446.0	584.0	1723.0	610.0	1807.0	703.0	651.0	47.0	713.0	449.0	2547.0	168.0	64106.1	802264.0	1226951.352632
sub-021S4276	548.0	865.0	867.0	735.0	554.0	1507.0	719.0	768.0	318.0	155.0	1041.0	633.0	188.0	493.0	2791.0	3591.0	462.0	509.0	1365.0	1009.0	1305.0	1506.0	730.0	1506.0	1568.0	1279.0	1217.0	1415.0	1532.0	1372.0	505.0	251.0	197.0	878.0	710.0	317.0	1295.0	1375.0	189.0	68.0	702.0	1812.0	1062.0	1154.0	2233.0	721.0	308.0	690.0	719.0	579.0	174.0	1157.0	1039.0	1757.0	266.0	1452.0	383.0	578.0	304.0	583.0	1257.0	250.0	393.0	720.0	1414.0	702.0	1615.0	844.0	772.0	268.0	702.0	712.0	3213.0	113.0	68978.5	958909.0	1419124.800091
sub-021S4421	589.0	723.0	855.0	1130.0	806.0	1950.0	902.0	991.0	291.0	191.0	1445.0	1124.0	323.0	577.0	2255.0	4268.0	613.0	645.0	1359.0	994.0	1430.0	1776.0	744.0	2002.0	1836.0	1572.0	1516.0	1309.0	1864.0	1714.0	647.0	185.0	272.0	1346.0	711.0	545.0	1476.0	1631.0	267.0	58.0	1009.0	2238.0	1127.0	1488.0	2408.0	965.0	460.0	753.0	1087.0	710.0	295.0	1142.0	1444.0	1782.0	306.0	2637.0	501.0	1136.0	446.0	847.0	1302.0	284.0	558.0	988.0	1512.0	905.0	1531.0	1252.0	883.0	352.0	795.0	618.0	3949.0	183.0	82829.7	1118963.0	1559761.67399
sub-021S4558	659.0	634.0	765.0	849.0	765.0	1814.0	771.0	931.0	349.0	203.0	1158.0	766.0	277.0	660.0	2459.0	4239.0	407.0	497.0	1345.0	1001.0	1076.0	1694.0	788.0	1832.0	1843.0	1481.0	1374.0	1148.0	1512.0	1401.0	529.0	112.0	261.0	1238.0	564.0	480.0	1636.0	1776.0	288.0	214.0	885.0	1780.0	989.0	1500.0	2179.0	907.0	342.0	927.0	917.0	581.0	285.0	1278.0	1409.0	1778.0	429.0	1975.0	636.0	695.0	433.0	668.0	1083.0	283.0	546.0	1070.0	1387.0	841.0	1573.0	1143.0	729.0	184.0	581.0	843.0	3560.0	270.0	76478.1	984865.0	1346075.933956
sub-022S0096	721.0	1066.0	745.0	764.0	924.0	1972.0	944.0	740.0	329.0	266.0	1105.0	870.0	271.0	582.0	2667.0	4521.0	497.0	428.0	1515.0	1049.0	1265.0	1628.0	992.0	1737.0	2422.0	1576.0	1806.0	1234.0	1635.0	1605.0	599.0	292.0	211.0	1379.0	632.0	431.0	1509.0	2035.0	356.0	141.0	961.0	2118.0	1324.0	1183.0	2069.0	637.0	382.0	1036.0	953.0	721.0	373.0	1521.0	1404.0	1432.0	297.0	2506.0	543.0	814.0	742.0	700.0	1553.0	316.0	517.0	1061.0	1212.0	1096.0	1702.0	1121.0	936.0	309.0	972.0	1024.0	4929.0	232.0	84154.8	1044110.0	1865691.684976
sub-022S0130	680.0	1167.0	974.0	1124.0	925.0	2100.0	1091.0	1249.0	392.0	223.0	1403.0	1114.0	225.0	763.0	2992.0	4953.0	534.0	582.0	1478.0	1024.0	1691.0	1953.0	1062.0	1965.0	2529.0	2084.0	1705.0	1486.0	1971.0	1538.0	523.0	354.0	267.0	1518.0	482.0	775.0	1675.0	2289.0	302.0	172.0	985.0	2340.0	1404.0	1729.0	2368.0	1101.0	487.0	782.0	1241.0	818.0	314.0	1479.0	1371.0	2350.0	436.0	2766.0	760.0	1009.0	595.0	822.0	1371.0	365.0	385.0	1085.0	1223.0	1027.0	2016.0	1311.0	924.0	294.0	1058.0	1072.0	5000.0	195.0	93817.7	1224257.0	1824513.724349
sub-023S0061	508.0	527.0	735.0	910.0	524.0	1619.0	900.0	927.0	324.0	184.0	1223.0	789.0	238.0	802.0	2296.0	4011.0	311.0	424.0	1200.0	735.0	1077.0	1835.0	1176.0	2045.0	1381.0	1462.0	1434.0	982.0	1207.0	1385.0	515.0	300.0	278.0	989.0	571.0	545.0	1139.0	1495.0	231.0	178.0	1048.0	2106.0	1073.0	1639.0	1823.0	792.0	424.0	788.0	899.0	742.0	269.0	1485.0	1149.0	1622.0	209.0	1947.0	528.0	891.0	180.0	622.0	1057.0	314.0	415.0	873.0	1339.0	780.0	1395.0	919.0	1096.0	231.0	630.0	653.0	3323.0	219.0	72894.5	903813.0	1468317.32641
sub-023S4020	723.0	910.0	840.0	968.0	801.0	2200.0	1108.0	872.0	324.0	187.0	1695.0	948.0	279.0	586.0	2914.0	4695.0	551.0	684.0	1695.0	1052.0	1538.0	1736.0	722.0	1865.0	2043.0	1693.0	1432.0	1238.0	1353.0	1737.0	589.0	312.0	282.0	1373.0	817.0	515.0	1778.0	2119.0	320.0	211.0	1058.0	2398.0	1344.0	1629.0	2086.0	922.0	544.0	905.0	986.0	715.0	361.0	1207.0	1646.0	2033.0	283.0	1978.0	735.0	780.0	695.0	964.0	1767.0	284.0	624.0	937.0	1615.0	678.0	1611.0	1220.0	862.0	327.0	813.0	1238.0	4350.0	189.0	87488.8	1184013.0	1629247.110685
sub-024S4084	635.0	750.0	737.0	981.0	508.0	1755.0	946.0	921.0	427.0	174.0	1238.0	896.0	195.0	399.0	2001.0	4472.0	414.0	533.0	1529.0	895.0	989.0	1789.0	722.0	1435.0	1958.0	1821.0	1728.0	1143.0	1640.0	1639.0	472.0	345.0	205.0	1185.0	526.0	529.0	1840.0	1974.0	247.0	163.0	934.0	2010.0	1153.0	1484.0	2047.0	836.0	430.0	951.0	1026.0	577.0	236.0	1297.0	1210.0	1523.0	259.0	2273.0	518.0	816.0	551.0	714.0	1687.0	291.0	430.0	839.0	1365.0	862.0	1647.0	1017.0	1016.0	329.0	846.0	1123.0	3851.0	172.0	79076.6	1052934.0	1473387.09007
sub-024S4158	541.0	961.0	790.0	713.0	636.0	1706.0	834.0	883.0	344.0	208.0	1300.0	679.0	200.0	520.0	2192.0	4457.0	333.0	409.0	1515.0	871.0	1284.0	1903.0	752.0	1508.0	1877.0	1092.0	1628.0	1128.0	1506.0	1405.0	497.0	270.0	208.0	1388.0	512.0	484.0	1353.0	1528.0	314.0	116.0	863.0	1894.0	1008.0	1471.0	2241.0	775.0	337.0	823.0	884.0	718.0	214.0	1056.0	1608.0	1658.0	426.0	2158.0	498.0	947.0	708.0	665.0	1179.0	313.0	471.0	763.0	1602.0	821.0	1550.0	830.0	930.0	113.0	779.0	744.0	4069.0	215.0	76177.9	935150.0	1445480.922305
sub-027S0120	642.0	780.0	879.0	902.0	717.0	1826.0	832.0	901.0	299.0	157.0	1326.0	734.0	270.0	706.0	2399.0	4498.0	336.0	315.0	1671.0	967.0	1525.0	1824.0	776.0	1768.0	2163.0	1522.0	1648.0	1555.0	1613.0	1514.0	580.0	310.0	172.0	1103.0	651.0	572.0	1650.0	2119.0	268.0	223.0	852.0	2071.0	1238.0	1592.0	2347.0	944.0	382.0	729.0	750.0	583.0	264.0	1085.0	1896.0	1509.0	330.0	1963.0	530.0	794.0	490.0	787.0	1442.0	282.0	534.0	843.0	1406.0	829.0	1699.0	1086.0	1045.0	158.0	675.0	811.0	4106.0	168.0	80934.8	1049728.0	1537996.243965
sub-029S4279	532.0	941.0	759.0	793.0	682.0	1780.0	876.0	942.0	351.0	165.0	1381.0	799.0	356.0	989.0	2342.0	4413.0	430.0	780.0	1532.0	1131.0	1648.0	1472.0	680.0	1706.0	1958.0	1381.0	1399.0	1220.0	1746.0	1989.0	631.0	307.0	231.0	1185.0	598.0	506.0	1774.0	1580.0	297.0	201.0	916.0	1701.0	1175.0	1343.0	2092.0	793.0	414.0	838.0	954.0	470.0	284.0	1409.0	1238.0	1857.0	139.0	2079.0	624.0	885.0	491.0	699.0	1222.0	329.0	485.0	793.0	2064.0	709.0	1543.0	889.0	954.0	158.0	824.0	852.0	3294.0	264.0	79268.8	948903.0	1473247.886144
